value,filename
bank robbery and the murder of a,91686_0.txt
prominent citizen in attempting to capture,91686_0.txt
the burglars. One of the men was,91686_0.txt
captured and narrowly escaped lynching,91686_0.txt
. Some boys saw five men trying to,91686_0.txt
force an entrance into one of the back,91686_0.txt
windows of the Leechburg bank building,91686_0.txt
. They gave the alarm to Constable,91686_0.txt
"Collars, S. S. McCullough and Councilman",91686_0.txt
William Schaefer. The three men,91686_0.txt
hurried to the building. Just as they,91686_0.txt
arrived one of the burglars came out and,91686_0.txt
was ordered to surrender. The burglar,91686_0.txt
drew a revolver and fired. Schaefer fell,91686_0.txt
"dead, shot through the heart. McCul-",91686_0.txt
"dough returned the fire, and while",91686_0.txt
"the shooting was going on, great",91686_0.txt
number of people collected. The man,91686_0.txt
who shot Councilman Schaefer was,91686_0.txt
caught and hurried to the lockup. At,91686_0.txt
least 100 citizens formed themselves into,91686_0.txt
a posse and started after the other men.,91686_0.txt
The murderer was locked up and the,91686_0.txt
prison surrounded by a crowd of armed,91686_0.txt
men. Threats of lynching were freely,91686_0.txt
"indulged in, but the cooler heads prevailed",91686_0.txt
. But little can be learned about,91686_0.txt
the gang that did the business. It is,91686_0.txt
certain the second burglar was wounded,91686_0.txt
and the chances of his capture are,91686_0.txt
good as the whole town is scouring the,91686_0.txt
"country, for him.",91686_0.txt
A Mob's Victim.,91686_1.txt
"NASHVILLE, Feb. 21.- At Springville,",91686_1.txt
"Ala., this morning, a mob lynched Rich-",91686_1.txt
"ard Mays, a young negro, for the",91686_1.txt
tempted outrage of a white womon. at-,91686_1.txt
Penalty Paid.,91687_0.txt
"RICHMOND, December 5th.- Information is",91687_0.txt
received from Amherst Court- house of the,91687_0.txt
lynching of a negro named Columbus Miles,91687_0.txt
"last Saturday, on a charge of outraging a",91687_0.txt
white woman. Forty armed citizens,91687_0.txt
him from the Sheriff and hanged him. took,91687_0.txt
"by and, mob a,,,. Md hanged Beltsville Monday.",91688_0.txt
GEORGE PECK( Colored) was taken from the jail at,91688_0.txt
A Black Brute Lynched.,91689_0.txt
"PORT GIBSON, Miss., February 22.-",91689_0.txt
"Westley Thomas, colored, was lynched",91689_0.txt
here to- day for an attempted outrage,91689_0.txt
a white woman. on,91689_0.txt
A Rape Fiend Lynched.,91690_0.txt
"MEMPHIS, Tenn., Feb. 11.- A negro",91690_0.txt
"named Fields, who assaulted Mrs. Jack",91690_0.txt
"White a few miles from this city, was",91690_0.txt
lynched today at Forest Hill by several,91690_0.txt
"hundred citizens. The victim, after recovering",91690_0.txt
"her composure, identified the",91690_0.txt
"negro fully, and it was with difficulty",91690_0.txt
that the woman's husband was prevented,91690_0.txt
"from shooting him. Field, when",91690_0.txt
"confronted by his accuser, confessed his",91690_0.txt
crime. He was then taken to a convenient,91690_0.txt
tree and hanged. No holes were,91690_0.txt
shot in him. The sheriff and a posse,91690_0.txt
"some hours later, but could do",91690_0.txt
arrived nothing.,91690_0.txt
DOWN ON LYNCHING.,91691_0.txt
Governor Hogg Wants to Put a stop to,91691_0.txt
Such Proceedings.,91691_0.txt
"AUSTIN, Tex., Feb. 7.- In view of the",91691_0.txt
torture of the negro Smith at Paris a,91691_0.txt
"few days ago, Governor Hogg today sent",91691_0.txt
a message to the legislature suggesting,91691_0.txt
a law to put a stop to such work in the,91691_0.txt
future. He suggests that where persons,91691_0.txt
"are taken by a mob and lynched, the",91691_0.txt
county in which it occurs shall be liable,91691_0.txt
for heavy damages to the heirs of the,91691_0.txt
lynched person; also holding the county,91691_0.txt
responsible for damages in case of,91691_0.txt
lynching before the lynched party is,91691_0.txt
"arrested, unless the lynchers are indict-",91691_0.txt
Ad within gnonified timen landing of,91691_0.txt
persons and corporations,91691_0.txt
abetting lynchings responsible for dam,91691_0.txt
ages.-,91691_0.txt
We have before had occasion to speak,91692_0.txt
in severe and unmistakable terms of the,91692_0.txt
necessity of punishing the men who pursued,91692_0.txt
and killed the San Benito horse-,91692_0.txt
"thieves. It would seem that these men,",91692_0.txt
who are nothing more nor less than murderers,91692_0.txt
", find apologists in journals which",91692_0.txt
"ought to have regard enough, if not for the",91692_0.txt
"law, at least for the good tame of their",91692_0.txt
"State, to set the seal of condemnation upon",91692_0.txt
such outrages. But evidently they have,91692_0.txt
"not. For instance, we find the Watson-",91692_0.txt
"ville Transcript quoted as saying:"" The",91692_0.txt
growing impression in San Benito,91692_0.txt
"""",91692_0.txt
""" county that justice cannot be obtained",91692_0.txt
""" by legal process showed itself in the",91692_0.txt
""" lynching of three horse- thieves last",91692_0.txt
Thursday. If the people over there will,91692_0.txt
""" lynch a few murderers, now, the county",91692_0.txt
""" will become more quiet."" Next comes a",91692_0.txt
journal of which we had warrant to expect,91692_0.txt
"much better things, the Colusa Sun, which,",91692_0.txt
referring to the reticence of the lynchers,91692_0.txt
"regarding their murder of the thieves,",91692_0.txt
"says:"" They knew well enough that they",91692_0.txt
""" would be put to great trouble in going",91692_0.txt
""" through the farce of a trial, and that",91692_0.txt
then there would be no punishment,91692_0.txt
"** whatever meted out to the thieves, and",91692_0.txt
""" hence the least expensive mode was to",91692_0.txt
give the Coroner a job. It is not right,91692_0.txt
"""",91692_0.txt
""" that organized society shall tax the in-",91692_0.txt
""" dividual for the protection of his prop-",91692_0.txt
"** erty, and then leave him to punish those",91692_0.txt
""" who take or destroy it, or have no pun-",91692_0.txt
""" ishment inflicted. Whenever a man be-",91692_0.txt
""" comes a confirmed criminal, organized",91692_0.txt
"society ought to break his neck."" This",91692_0.txt
CA,91692_0.txt
is very fine talk- for border ruffians- but,91692_0.txt
unbecoming in those who assume to advise,91692_0.txt
society as to the best methods of attaining,91692_0.txt
the common desire- security,91692_0.txt
"of life, protection of property and the",91692_0.txt
"pursuit of happiness. There is, in short,",91692_0.txt
no possible defense to be made for the men,91692_0.txt
who took their Henry rifles and coolly followed,91692_0.txt
and shot down the alleged horse-,91692_0.txt
"thieves. They knew, and every ordinarily",91692_0.txt
"intelligent person knows, that in so doing",91692_0.txt
"they committed murder; that"" organized",91692_0.txt
""" society has, through its chosen medium",91692_0.txt
", made horse- stealing grand larceny,",91692_0.txt
punishable by imprisonment and nothing,91692_0.txt
"more, and he who inflicts a greater punishment",91692_0.txt
"becomes the greater criminal, and",91692_0.txt
"more dangerous to"" organized society""",91692_0.txt
"than the horse- thief, while the men who",91692_0.txt
"apologize for and uphold the crime, whether",91692_0.txt
by word of mouth or in the columns of a,91692_0.txt
"newspaper, become, morally, particeps",91692_0.txt
criminis and there is no milder form of,91692_0.txt
"putting, it consistent with the truth.",91692_0.txt
John Houston( colored) was lynched in Bedford,91693_0.txt
"county, Tennessee Wednesday night, for an attempted",91693_0.txt
"rape.,",91693_0.txt
A Murderer Lynched- Challenge to Ride.,91694_0.txt
"DENVER( Col.), July 23d.- Charles Norton",91694_0.txt
shot policeman O'Neil at Kokoma this afternoon,91694_0.txt
. Norton was intoxicated and raising a,91694_0.txt
disturbance in a saloon. The policeman attempted,91694_0.txt
"to arrest him, and was shot dead.",91694_0.txt
"Norton was taken to jail, and several Deputy",91694_0.txt
Sheriffs placed on guard. A crowd soon,91694_0.txt
"gathered, overpowered the guard and lynched",91694_0.txt
the prisoner. He confessed to having committed,91694_0.txt
"other murders, and said he ought to",91694_0.txt
have been hanged long ago.,91694_0.txt
Miss Minnie Pienoto of Gally has challenged,91694_0.txt
the winner of the twenty- mile ride at,91694_0.txt
"Minneapolis to ride ten, fifteen or twenty",91694_0.txt
"in Denver, St. Louis, Kansas City,",91694_0.txt
"miles Minneapolis or Chicago, for$ 200 a side.",91694_0.txt
"John Diggs( colored) was lynched at Rockville,",91695_0.txt
"Md., yesterday morning a mob, who overpowered",91695_0.txt
the officers having him in by charge.,91695_0.txt
"night Ala., Friday.",91696_0.txt
"Bailes, the wife murderer, was lynched at Athens,",91696_0.txt
Hanged by a Mob.,91696_1.txt
"NASHVILLE( Tenn.), August 8th.- John",91696_1.txt
"Baitz, who murdered his wife in May, 1879,",91696_1.txt
"was taken from Athens, Ala., las, night by a",91696_1.txt
mob of horsemen and hanged. Four previous,91696_1.txt
attempts had been made to hang him. He,91696_1.txt
"had twice been sentenced to death, was",91696_1.txt
each time granted a new trial. and,91696_1.txt
Lynched. Liable To Be,91697_0.txt
"CHARLESTON, W. Va., January 20.",91697_0.txt
"Frank Dickson, arrested at Luray a",91697_0.txt
days ago for wrecking the Chesapeake few,91697_0.txt
and Ohio train was brought te this city,91697_0.txt
to- day and lodged in jail. Organized,91697_0.txt
mobs of railroad men are expected here,91697_0.txt
"to lynch the prisoner, and two military",91697_0.txt
are in readiness to repel,91697_0.txt
companies them.,91697_0.txt
FATHER. CRUEL A,91697_1.txt
Law. Sons in--,91697_1.txt
He Shoots Two Would- be,91697_1.txt
FATAL END OF AN ELOPEMENT.,91697_1.txt
One of His Daughters Fatally,91697_1.txt
Wounded- The Old Man,91697_1.txt
by a Mob. Lynched,91697_1.txt
Associated Press Dispatches to the HERALDI,91697_1.txt
"ST. LOUIS, January 20.- From Boler,",91697_1.txt
"in Mercer county, Missouri, comes the",91697_1.txt
following story of a deplorable tragedy:,91697_1.txt
"Henry Thomas, an old farmer, has four",91697_1.txt
"grown daughters named Hattie, Mar-",91697_1.txt
"garet, Nancy and Jane, aged 16, 18, 20",91697_1.txt
and 22 years respectively. Last Wednes-,91697_1.txt
day night Samuel and Charles Has-,91697_1.txt
"burn, brothers, procured a ladder and",91697_1.txt
helped Margaret and Jane out of,91697_1.txt
the second- story window of their,91697_1.txt
"father's house, and, as they were",91697_1.txt
"about to elope with the girls, the old man",91697_1.txt
"appeared on the scene, but too late to",91697_1.txt
prevent their escape. He at once procured,91697_1.txt
a horse he had and a shotgun and,91697_1.txt
started in pursuit. When about twelve,91697_1.txt
miles from home he overtook the fleeing,91697_1.txt
party. He immediately opened fire on,91697_1.txt
"them, killing both boys and fatally wounding",91697_1.txt
Margaret. After getting nearly home,91697_1.txt
with the girls he was told that the other,91697_1.txt
"two, Hattie and Nancy, had also eloped",91697_1.txt
with Ned Greason and Thomas Allison.,91697_1.txt
He at once left the girls he,91697_1.txt
had with him in the charge of,91697_1.txt
some neighbors and started after,91697_1.txt
the others. After securing the other two,91697_1.txt
girls without any serious trouble he,91697_1.txt
"started back, but when about two miles",91697_1.txt
from home a mob took possession of him,91697_1.txt
and strung him up to a tree. The old,91697_1.txt
man was terribly strict with the girls.,91697_1.txt
He would hardly let them out of his,91697_1.txt
sight. Hence the elopement. He always,91697_1.txt
bragged that he would not be bothered,91697_1.txt
with lazy sons- in- law. Public feeling is,91697_1.txt
strongly in favor of the lynching.,91697_1.txt
garet died last night. Mar-,91697_1.txt
"At the lynching of Page Wallis, at Point",91698_0.txt
"of Rocks, Md., for outraging Miss Marmon,",91698_0.txt
the latter was allowed to fire fourteen shots,91698_0.txt
into the dangling form as it swung. This is,91698_0.txt
the fourth lynching of negroes for outraging,91698_0.txt
white women in circuit of twenty miles,91698_0.txt
since April. a,91698_0.txt
"murderer the. lynched a negro, and, by Texas",91699_0.txt
"A man named Peoples was murdered near Milican,",91699_0.txt
A Man Murdered and the Murderer,91699_0.txt
Lynched.,91699_0.txt
"GALVESTON, September 7th.-A. News",91699_0.txt
cial from Navasota says: A man named,91699_0.txt
"Peoples, returning from Milican, where he",91699_0.txt
"hac sold some cotton, was waylaid, killed and",91699_0.txt
"robbed Taliaferro, a negro. Taliaferro",91699_0.txt
"was captured by near Independence, and while",91699_0.txt
on the way back some men disguised overpowered,91699_0.txt
the guard carried off the prisoner,91699_0.txt
", who is supposed and to have been lynched.",91699_0.txt
"Fla., by a mob, and lynched.",91700_0.txt
"A negro was taken from the guard at Fort Mason,",91700_0.txt
DEMOCRATIC,91700_1.txt
IMPUDENCE.,91700_1.txt
The Democrats of Alabama are entitled,91700_1.txt
to take the prize for consummate impudence,91700_1.txt
. Their State Committee has issued,91700_1.txt
"an address in which they say,"" Our party",91700_1.txt
""" in Alabama stands committed by its",91700_1.txt
""" platform, by the action of every depart-",91700_1.txt
""" ment of the State Government, and by",91700_1.txt
"the Judges of its Courts elected by it,",91700_1.txt
"first, to an acceptance of the results of",91700_1.txt
""" the war; second, to the equal political",91700_1.txt
""" rights of every citizen; third, to the faith-",91700_1.txt
""" ful maintenance of the public credit.",91700_1.txt
""" State and national, and unflinching oppo-",91700_1.txt
""" sition to the repudiation of any public",91700_1.txt
"obligation; fourth, to a free and fair",91700_1.txt
66,91700_1.txt
""" exercise of the elective franchise; fifth, to",91700_1.txt
""" the strictest economy in the administra-",91700_1.txt
""" tion of public affairs."" We have italicized",91700_1.txt
the sentiments which make this,91700_1.txt
"address remarkable, and they are certainly",91700_1.txt
almost audacious enough to take away the,91700_1.txt
breath of the sober- minded reader. In the,91700_1.txt
